Address,Latitude,Longitude,TspNum,TspDst,AtrNum,AtrDst,EdcNum,EdcDst,HthNum,HthDst,RstNum,RstDst,RtlNum,RtlDst
3777 N 41ST ST,43.0860009,-87.96454591279952,51118,5531.115738271737,563,6630.144605902476,56,5561.829488618632,0,0.0,304,6663.7789564018085,1360,6077.438410798168
4238-4240 W ROOSEVELT DR,43.08865557925721,-87.96016553579437,50306,5539.148040772721,585,6786.393492347018,54,5433.240619577629,0,0.0,303,6759.654297119449,1357,6254.0693640804275
3763 N 38TH ST,33.491513346938774,-111.99973636734694,36068,6512.096799319587,491,6846.283661327915,43,6735.088786068753,3,8239.091329352681,398,6781.08426370103,1233,6952.213548830277
3757 N 37TH ST,43.0856031,-87.95988183296234,50914,5484.677862763447,561,6419.562713174175,54,5352.695952270305,0,0.0,313,6642.161008722839,1369,6112.5222967765
3618-3620 N 40TH ST,39.9708181,-75.20370155,25103,5337.166678903294,599,4794.556531497612,235,5912.905173218745,4,5357.018176959381,696,5057.4263758697025,1757,5812.727688003256
3613 N 40TH ST,33.4903318367347,-111.99536577551021,35931,6558.110144639415,496,6831.51884838503,44,6950.836036109682,2,7848.639633196557,409,6872.172638064886,1256,6928.031211284363
3715-A N 42ND ST,43.0847413,-87.9657468506739,51548,5533.668362686807,566,6603.121698205783,55,5461.779212473844,0,0.0,307,6635.082306267391,1367,6022.349796138672
3702 N 36TH ST,33.490560349999996,-112.00458606539092,36069,6398.6227654609975,485,6841.12306272885,47,6825.323163972239,3,7793.478452878375,399,6746.81984478134,1260,7030.277607313908
3639 N 36TH ST,33.490818,-112.004103,36050,6411.340993998223,485,6838.772994860053,47,6846.695723953298,3,7843.541491579973,398,6745.510675942869,1255,7023.164880465127
3639 N 38TH ST,33.4904943806323,-111.99973528421808,36135,6499.0555754812585,491,6833.012984179227,43,6724.558421753454,3,8204.225728984498,398,6759.140075790663,1248,6950.515303609313
3634 N 39TH ST,33.490688,-111.997315,36039,6538.9897876764735,494,6836.105860553593,44,6890.526797667583,3,8417.906801562038,403,6819.728905716206,1252,6947.276675471749
3634 N 39TH ST,33.490688,-111.997315,36039,6538.9897876764735,494,6836.105860553593,44,6890.526797667583,3,8417.906801562038,403,6819.728905716206,1252,6947.276675471749
3914 N 36TH ST,33.49312687414645,-112.00428215298092,35902,6439.511463526113,483,6854.186922181253,47,6860.183568947154,3,7914.018216633255,392,6745.989006218036,1208,6997.505286945169
3918 N 36TH ST,41.2946599,-95.96640349979387,17224,5066.9459569122855,331,5897.455289750822,78,5706.681818435189,10,4581.177809617914,171,6340.446022430958,402,6528.779138315756
3860 N 36TH ST,33.49295006967133,-112.00428761784651,35907,6436.199111991134,483,6852.057585858651,47,6858.060638050521,3,7906.741723469099,393,6750.251182843038,1208,6990.977270205026
3835 N 36TH ST,33.49298375,-112.00395325,35903,6443.280784422801,483,6849.281244200269,47,6872.069420789248,3,7936.132838158456,394,6760.5075501538695,1206,6983.561223099149
3838-3840 N 37TH ST,39.96035106449095,-75.19536619855131,24530,5065.189082950796,566,4394.388569371072,236,5932.099797747225,4,4883.675977058869,697,4482.320591196142,1828,5756.547084486004
3819 N 38TH ST,47.2826335,-122.4882365,9895,6223.38218111918,242,5095.821920578516,22,5150.9317429747925,2,3717.1765911061657,171,5400.592727033087,722,6063.484190983967
3819-3821 W CAPITOL DR,33.75907640177779,-118.29309455048138,6589,6674.952683788654,156,6309.582927071583,33,5893.772039454111,2,9474.871598371497,229,7829.721992792612,575,7420.594689016562
